Petite Chou-Fleur,['Valve Studio Orchestra'],Fight Songs: The Music of Team Fortress 2,None,1:44,https://lh3.googleusercontent.com/gJ2t4knmVOxlOCt5sBSt0SwiCLWZEmGl8eRJcuJeqOydQRCBBLV9dOpXSE1UcOYb4SpZQkI2LDypEHI=w544-h544-l90-rj,https://music.youtube.com/watch?v=Qa-yo9y256g,"['Valve Studio Orchestra', 'Fight Songs: The Music of Team Fortress 2', 'Petite Chou-Fleur']"
Seduce Me!,['Valve Studio Orchestra'],Fight Songs: The Music of Team Fortress 2,None,1:21,https://lh3.googleusercontent.com/gJ2t4knmVOxlOCt5sBSt0SwiCLWZEmGl8eRJcuJeqOydQRCBBLV9dOpXSE1UcOYb4SpZQkI2LDypEHI=w544-h544-l90-rj,https://music.youtube.com/watch?v=g3tX1zloHyw,"['Valve Studio Orchestra', 'Fight Songs: The Music of Team Fortress 2', 'Seduce Me!']"
More Gun,['Valve Studio Orchestra'],Fight Songs: The Music of Team Fortress 2,None,3:13,https://lh3.googleusercontent.com/gJ2t4knmVOxlOCt5sBSt0SwiCLWZEmGl8eRJcuJeqOydQRCBBLV9dOpXSE1UcOYb4SpZQkI2LDypEHI=w544-h544-l90-rj,https://music.youtube.com/watch?v=_-HeGA-FRZw,"['Valve Studio Orchestra', 'Fight Songs: The Music of Team Fortress 2', 'More Gun']"
Blu Triumphs!,['Valve Studio Orchestra'],Fight Songs: The Music of Team Fortress 2,None,1:39,https://lh3.googleusercontent.com/gJ2t4knmVOxlOCt5sBSt0SwiCLWZEmGl8eRJcuJeqOydQRCBBLV9dOpXSE1UcOYb4SpZQkI2LDypEHI=w544-h544-l90-rj,https://music.youtube.com/watch?v=YCoECy6r9nE,"['Valve Studio Orchestra', 'Fight Songs: The Music of Team Fortress 2', 'Blu Triumphs!']"
Stink Lines,['Valve Studio Orchestra'],Fight Songs: The Music of Team Fortress 2,None,1:35,https://lh3.googleusercontent.com/gJ2t4knmVOxlOCt5sBSt0SwiCLWZEmGl8eRJcuJeqOydQRCBBLV9dOpXSE1UcOYb4SpZQkI2LDypEHI=w544-h544-l90-rj,https://music.youtube.com/watch?v=yKC0lPpglJQ,"['Valve Studio Orchestra', 'Fight Songs: The Music of Team Fortress 2', 'Stink Lines']"
Right Behind You,['Valve Studio Orchestra'],Fight Songs: The Music of Team Fortress 2,None,1:40,https://lh3.googleusercontent.com/gJ2t4knmVOxlOCt5sBSt0SwiCLWZEmGl8eRJcuJeqOydQRCBBLV9dOpXSE1UcOYb4SpZQkI2LDypEHI=w544-h544-l90-rj,https://music.youtube.com/watch?v=CxlNDYUZk2A,"['Valve Studio Orchestra', 'Fight Songs: The Music of Team Fortress 2', 'Right Behind You']"
Red Bread,['Valve Studio Orchestra'],Fight Songs: The Music of Team Fortress 2,None,2:12,https://lh3.googleusercontent.com/gJ2t4knmVOxlOCt5sBSt0SwiCLWZEmGl8eRJcuJeqOydQRCBBLV9dOpXSE1UcOYb4SpZQkI2LDypEHI=w544-h544-l90-rj,https://music.youtube.com/watch?v=NuRloAp4t6U,"['Valve Studio Orchestra', 'Fight Songs: The Music of Team Fortress 2', 'Red Bread']"
Team Fortress 2,['Valve Studio Orchestra'],Fight Songs: The Music of Team Fortress 2,None,1:16,https://lh3.googleusercontent.com/gJ2t4knmVOxlOCt5sBSt0SwiCLWZEmGl8eRJcuJeqOydQRCBBLV9dOpXSE1UcOYb4SpZQkI2LDypEHI=w544-h544-l90-rj,https://music.youtube.com/watch?v=Pp6eI5H-Y9g,"['Valve Studio Orchestra', 'Fight Songs: The Music of Team Fortress 2', 'Team Fortress 2']"
Carousel of Curses,['Valve Studio Orchestra'],Fight Songs: The Music of Team Fortress 2,None,45,https://lh3.googleusercontent.com/gJ2t4knmVOxlOCt5sBSt0SwiCLWZEmGl8eRJcuJeqOydQRCBBLV9dOpXSE1UcOYb4SpZQkI2LDypEHI=w544-h544-l90-rj,https://music.youtube.com/watch?v=I1ccUs17s54,"['Valve Studio Orchestra', 'Fight Songs: The Music of Team Fortress 2', 'Carousel of Curses']"
Yeti Park,['Valve Studio Orchestra'],Fight Songs: The Music of Team Fortress 2,None,3:00,https://lh3.googleusercontent.com/gJ2t4knmVOxlOCt5sBSt0SwiCLWZEmGl8eRJcuJeqOydQRCBBLV9dOpXSE1UcOYb4SpZQkI2LDypEHI=w544-h544-l90-rj,https://music.youtube.com/watch?v=gjv5qDEaLCw,"['Valve Studio Orchestra', 'Fight Songs: The Music of Team Fortress 2', 'Yeti Park']"
Saxton's Dilemma,['Valve Studio Orchestra'],Fight Songs: The Music of Team Fortress 2,None,1:12,https://lh3.googleusercontent.com/gJ2t4knmVOxlOCt5sBSt0SwiCLWZEmGl8eRJcuJeqOydQRCBBLV9dOpXSE1UcOYb4SpZQkI2LDypEHI=w544-h544-l90-rj,https://music.youtube.com/watch?v=F1g_kiugQGE,"['Valve Studio Orchestra', 'Fight Songs: The Music of Team Fortress 2', ""Saxton's Dilemma""]"
Mercenary Park,['Valve Studio Orchestra'],Fight Songs: The Music of Team Fortress 2,None,1:44,https://lh3.googleusercontent.com/gJ2t4knmVOxlOCt5sBSt0SwiCLWZEmGl8eRJcuJeqOydQRCBBLV9dOpXSE1UcOYb4SpZQkI2LDypEHI=w544-h544-l90-rj,https://music.youtube.com/watch?v=9sE6alHcM4w,"['Valve Studio Orchestra', 'Fight Songs: The Music of Team Fortress 2', 'Mercenary Park']"
Saluting the Fallen,['Valve Studio Orchestra'],Fight Songs: The Music of Team Fortress 2,None,1:22,https://lh3.googleusercontent.com/gJ2t4knmVOxlOCt5sBSt0SwiCLWZEmGl8eRJcuJeqOydQRCBBLV9dOpXSE1UcOYb4SpZQkI2LDypEHI=w544-h544-l90-rj,https://music.youtube.com/watch?v=4_OOyecN1yU,"['Valve Studio Orchestra', 'Fight Songs: The Music of Team Fortress 2', 'Saluting the Fallen']"
Hopes And Dreams,['Toby Fox'],UNDERTALE Soundtrack,None,3:01,https://lh3.googleusercontent.com/JAgRmPaAvWo3jlLFLxQYeiCgciUYX_sUh3jwx0u7klHju3Ur4w3PTYT8qlzS3IW4r07dBSDxvSWypLY=w544-h544-l90-rj,https://music.youtube.com/watch?v=HA3Ks8NLS-Y,"['Toby Fox', 'UNDERTALE Soundtrack', 'Hopes And Dreams']"
Fallen Down,['Toby Fox'],UNDERTALE Soundtrack,None,58,https://lh3.googleusercontent.com/JAgRmPaAvWo3jlLFLxQYeiCgciUYX_sUh3jwx0u7klHju3Ur4w3PTYT8qlzS3IW4r07dBSDxvSWypLY=w544-h544-l90-rj,https://music.youtube.com/watch?v=qH5hM1ILuFQ,"['Toby Fox', 'UNDERTALE Soundtrack', 'Fallen Down']"
Death By Glamour,['Toby Fox'],UNDERTALE Soundtrack,None,2:15,https://lh3.googleusercontent.com/JAgRmPaAvWo3jlLFLxQYeiCgciUYX_sUh3jwx0u7klHju3Ur4w3PTYT8qlzS3IW4r07dBSDxvSWypLY=w544-h544-l90-rj,https://music.youtube.com/watch?v=Q9kDr4na0ls,"['Toby Fox', 'UNDERTALE Soundtrack', 'Death By Glamour']"
MEGALOVANIA,['Toby Fox'],UNDERTALE Soundtrack,None,2:36,https://lh3.googleusercontent.com/JAgRmPaAvWo3jlLFLxQYeiCgciUYX_sUh3jwx0u7klHju3Ur4w3PTYT8qlzS3IW4r07dBSDxvSWypLY=w544-h544-l90-rj,https://music.youtube.com/watch?v=0FCvzsVlXpQ,"['Toby Fox', 'UNDERTALE Soundtrack', 'MEGALOVANIA']"
Rude Buster,['Toby Fox'],DELTARUNE Chapter 1 (Original Game Soundtrack),None,1:15,https://lh3.googleusercontent.com/UN7YGUVipHPbdcq1nqyV0tKG1wztarrfPO_iZZH0KDqhQnCP1iUUhM1f1m8asLy3EFsjJ9gt-xP9Okw=w544-h544-l90-rj,https://music.youtube.com/watch?v=GPL5Hkl11IQ,"['Toby Fox', 'DELTARUNE Chapter 1 (Original Game Soundtrack)', 'Rude Buster']"
